RAW:Pc,RAW:Pc + m,RAW:Ph,RAW:Ph + m,RAW:Pc',dMeasure,drMeasure,Pc,PcPlusM,PhPlusM,Ph,Yvalue
-80305,-80.31,-80334,-80349,-80.28,5.381536584271038e-14,1.0057730630017372,9.321804703416083e-12,9.324532596138969e-12,9.286673428533815e-12,9.268200339732802e-12,0.9942495723318858
-80322,-80361,-80439,-80.31,-80318,8.556096918771894e-15,1.0009214583192938,9.28538680439702e-12,9.204515572286374e-12,9.042853755061166e-12,9.317495827367371e-12,1.0034580167360552
-80262,-80378,-80.3,-80306,-80371,-2.333477326318962e-13,0.9752141632264139,9.414559401947265e-12,9.108088291037601e-12,9.215869141653977e-12,9.144647726184504e-12,0.9713303975003934
-80243,-80302,-80194,-80342,-80268,-5.4275807939746874e-14,0.9942600739529579,9.455837495975451e-12,9.314677250554935e-12,9.53599078449007e-12,9.202017471346353e-12,0.9731573195143076
-80299,-80.33,-80272,-80316,-80274,5.388976590015029e-14,1.005773063001741,9.33469215283082e-12,9.281770675268542e-12,9.419851399134055e-12,9.338641230278902e-12,1.0004230538493855
-80361,-80299,-80407,-80299,-80.4,-8.226815449760268e-14,0.9910601186478317,9.202376548056681e-12,9.31412511420642e-12,9.064286278706489e-12,9.272991036957617e-12,1.0076735057006387
-80295,-80258,-80395,-80314,-80285,2.1538516370093214e-14,1.0023052380779025,9.34329368257313e-12,9.428619155123199e-12,9.141383611116798e-12,9.318660769598858e-12,0.9973635728672195
-80335,-80347,-80424,-80208,-80291,9.42692870583269e-14,1.0101828705448341,9.257633851208252e-12,9.255656692586183e-12,9.116982458587073e-12,9.603052404498907e-12,1.0373117536124603
-80268,-80337,-80308,-80321,-80362,-2.0130382155335543e-13,0.9785882571180136,9.401561688035704e-12,9.203045579389441e-12,9.21471574160904e-12,9.136547223725615e-12,0.9718116550096839
-80258,-80375,-80287,-80274,-80327,-1.4853176684198512e-13,0.9842377087791159,9.423234526030675e-12,9.135626412187307e-12,9.286254643793572e-12,9.277183093599482e-12,0.984500923538755
-80364,-80339,-80386,-80297,-80356,1.695531009941693e-14,1.0018437657240298,9.196021966586166e-12,9.253350008289518e-12,9.158033242263547e-12,9.351708409988866e-12,1.016929759842722
-80309,-80211,-80275,-80475,-80342,-7.049862934208325e-14,0.9924302650467747,9.313222956643246e-12,9.508143341219066e-12,9.351171052050314e-12,8.91108788749295e-12,0.9568210628025985
-80342,-80267,-80357,-80263,-80.34,4.257412081047504e-15,1.0004606230728392,9.242724327301163e-12,9.404791079885074e-12,9.212984860524725e-12,9.415584928150433e-12,1.0187023430244126
-80344,-80.37,-80385,-80269,-80436,-1.9364738490358244e-13,0.9790390174480478,9.238468875379455e-12,9.134914118609895e-12,9.054838900360944e-12,9.254161608990092e-12,1.0016986292666372
-80367,-80378,-80254,-80296,-80283,1.7947408353806839e-13,1.0195299775626026,9.189671773189256e-12,9.211293745080091e-12,9.521654685648376e-12,9.475748120018337e-12,1.0311302028940472
-80327,-80423,-80298,-80289,-80292,7.50472716973241e-14,1.008091609364297,9.27470275918869e-12,9.090698283075205e-12,9.37436542845632e-12,9.412496294400016e-12,1.0148569219724923
-80767,-80792,-80741,-80703,-80643,2.427460242460088e-13,1.0289635722967525,8.381080267271663e-12,8.393659992404667e-12,8.552778963270722e-12,8.687562477155462e-12,1.036568342040658
-80823,-80774,-80.73,-80718,-80772,9.773235418578065e-14,1.011812405855586,8.273704390165749e-12,8.39201553136093e-12,8.501654628695782e-12,8.549475931994265e-12,1.0333310847020716
-80687,-80774,-80759,-80705,-80745,-1.1325226844918459e-13,0.9867337887185599,8.536896182833193e-12,8.339269375702189e-12,8.33990688157414e-12,8.416647730537497e-12,0.9859142655925109
-80703,-80761,-80678,-80703,-80765,-1.2056217275286944e-13,0.9858253917099976,8.505502958970955e-12,8.362526616474115e-12,8.494324677038122e-12,8.415081329406302e-12,0.9893690437824981
-80.75,-80756,-80662,-80838,-80.63,2.3572777130499125e-13,1.0280162981264747,8.413951416451965e-12,8.461267081903172e-12,8.704044107988474e-12,8.421973148918586e-12,1.0009533846904484
-80687,-80716,-80778,-80798,-80623,1.2673588224341299e-13,1.0148456628180937,8.536896182833193e-12,8.51176495945777e-12,8.423247103733514e-12,8.416520918550486e-12,0.9858994110148875
-80709,-80698,-80.89,-80781,-80805,-1.8569309877778568e-13,0.9781377043229843,8.493760285796917e-12,8.468877645515018e-12,8.054196290819495e-12,8.214836532672785e-12,0.9671613344691935
-80691,-80628,-80.79,-80.73,-80.75,-1.1508561425368587e-13,0.9865066110231011,8.52903703070565e-12,8.624892026000072e-12,8.279269039069489e-12,8.366474240912627e-12,0.9809400769151575
-80697,-80697,-80795,-80702,-80751,-1.0524761088525258e-13,0.9876430227771068,8.517261866459165e-12,8.490949963737851e-12,8.274595454409793e-12,8.428525940733043e-12,0.989581637019338
-80768,-80679,-80749,-80728,-80786,-3.465680355565883e-14,0.9958639240535908,8.379150674384088e-12,8.543972018515754e-12,8.398560621651289e-12,8.43068939832682e-12,1.0061508291168806
-80748,-80635,-80699,-80769,-80697,9.943478985103516e-14,1.011812405855586,8.41782707660813e-12,8.664585304306648e-12,8.563057820357794e-12,8.451797618138857e-12,1.0040355475613327
-80744,-80683,-80764,-80692,-80733,2.136773504754544e-14,1.0025360539605255,8.425583753398247e-12,8.550104510603699e-12,8.397555580005422e-12,8.543099174721974e-12,1.0139474515669409
-80837,-80694,-80743,-80716,-80.79,8.973578492555178e-14,1.0108809212209113,8.24707606127078e-12,8.545581361315069e-12,8.472391931591164e-12,8.547382827591081e-12,1.0364137257967798
-80811,-80694,-80727,-80787,-80709,1.9716319268707288e-13,1.0237643446432771,8.296597093109844e-12,8.57243821325545e-12,8.557211044527769e-12,8.490445095815454e-12,1.0233647603385003
-80811,-80759,-80814,-80714,-80664,2.8562995743031044e-13,1.0344273627156753,8.296597093109844e-12,8.467940505156309e-12,8.433682964579648e-12,8.698209577932681e-12,1.0484068926471515
-80725,-80721,-80653,-80783,-80752,-5.244814738034201e-14,0.9938023056811203,8.462525688072697e-12,8.457211515925124e-12,8.5777679677516e-12,8.310923923784852e-12,0.9820855179793999
-80687,-80771,-80722,-80755,-80678,1.7709580581362903e-14,1.0020744753364783,8.536896182833193e-12,8.377791955981906e-12,8.477228203513114e-12,8.417552256435422e-12,0.9860202204827372
-80746,-80801,-80771,-80735,-80755,-1.7434450983387695e-14,0.9979298192025285,8.421704521982787e-12,8.311364111900047e-12,8.36464733534487e-12,8.429986580852597e-12,1.000983418362422
-80814,-80689,-80677,-80813,-80702,2.1659366303248912e-13,1.0261243651933392,8.290867985864493e-12,8.58711411770925e-12,8.66487259249717e-12,8.455222495845602e-12,1.0198235589158247
-80777,-80733,-80695,-80.76,-80699,1.5153610787342066e-13,1.018122417377696,8.361804317558856e-12,8.484835515414148e-12,8.596953167729016e-12,8.508251946099031e-12,1.0175138789402967
-80836,-80869,-80704,-80742,-80802,6.483293980291073e-14,1.0078595144150286,8.248975239353286e-12,8.202740918106425e-12,8.535961189899487e-12,8.478089476529385e-12,1.0277748726997102
-80719,-80732,-80.63,-80823,-80767,-9.314491196139935e-14,0.9890084450210669,8.474225179233062e-12,8.425610466854861e-12,8.603106731776256e-12,8.203845706194699e-12,0.9680939003484407
-80694,-80768,-80748,-80737,-80748,-1.0532033847555168e-13,0.9876430227771066,8.523147415083681e-12,8.3528205897652e-12,8.365166907370355e-12,8.360184886448118e-12,0.980880005859436
-80839,-80.76,-80747,-80742,-80828,2.090540039813674e-14,1.0025360539605215,8.243279016759807e-12,8.3998262152935e-12,8.43021827629083e-12,8.445143821975805e-12,1.024488411080782
-80739,-80743,-80669,-80821,-80701,7.413113861466956e-14,1.0087882149492697,8.435289651265291e-12,8.446056823782056e-12,8.609417651391387e-12,8.333113803266714e-12,0.9878870966827735
-80779,-80816,-80754,-80759,-80728,9.872755009653024e-14,1.01181240585559,8.357954450897033e-12,8.311732666593962e-12,8.455569223555977e-12,8.470578678371129e-12,1.013475094670085
-80818,-80665,-80728,-80803,-80725,1.7929035831351123e-13,1.021644967355856,8.283235329759186e-12,8.625073736804383e-12,8.54632718015032e-12,8.446361843191338e-12,1.0196935746647313
-80698,-80686,-80756,-80749,-80695,5.8841935828402164e-15,1.0006910141682575,8.515300920209465e-12,8.540333150544141e-12,8.405277235868344e-12,8.420302168616247e-12,0.9888437587252195
-80729,-80764,-80808,-80.72,-80736,-1.3616446239819968e-14,0.9983894887023272,8.454735002167491e-12,8.383467600921695e-12,8.29552193612963e-12,8.462061806726116e-12,1.0008665918632276
-80793,-80672,-80679,-80.8,-80698,1.842459510333649e-13,1.0221155606000745,8.3310549691761e-12,8.612494043574904e-12,8.644759194921351e-12,8.455822174301732e-12,1.014976159152383
-80692,-80752,-80681,-80832,-80655,7.295729545224074e-14,1.008555959619102,8.527073373436315e-12,8.428316864555415e-12,8.585177139362796e-12,8.31129429780245e-12,0.9746948259755729
-80788,-80757,-80.75,-80.75,-80.75,7.329944236532104e-14,1.0087882149492693,8.340651974086644e-12,8.418725513228994e-12,8.450601137634626e-12,8.468925998225956e-12,1.0153793761612213
-80774,-80639,-80655,-80777,-80774,0.0,1.0,8.367582442814485e-12,8.631772787998135e-12,8.600030668888556e-12,8.361804317558856e-12,0.9993094630025915
-80804,-80666,-80711,-80774,-80727,1.4864903773992764e-13,1.0178880130154218,8.309980410444304e-12,8.615437958263079e-12,8.564174184026171e-12,8.479069221119432e-12,1.0203476786133707
-80789,-80712,-80815,-80816,-80771,3.46328717506248e-14,1.004153254120882,8.33873168908594e-12,8.496553248010077e-12,8.306275598606372e-12,8.313025432882798e-12,0.9969172462717817
-80631,-80683,-80.78,-80755,-80744,-2.2210400140397745e-13,0.9743163713004509,8.647687754802225e-12,8.489236576490818e-12,8.244978181610502e-12,8.237692069946416e-12,0.9525889814155084
-80602,-80776,-80831,-80694,-80796,-3.8032381992114166e-13,0.9563128688459944,8.705625887413547e-12,8.268648960859968e-12,8.068315782103918e-12,8.237904550142825e-12,0.9462736690825474
-80616,-80714,-80676,-80792,-80801,-3.6188472526556453e-13,0.9582967163063758,8.677607449911459e-12,8.393515928543557e-12,8.377603849575445e-12,8.061559942393992e-12,0.9290072164391634
-80608,-80716,-80666,-80.76,-80713,-2.0766608008590648e-13,0.9761127824302158,8.693606925094155e-12,8.42816446887544e-12,8.474442658785144e-12,8.238850305129535e-12,0.9476906853642115
-80.75,-80831,-80746,-80654,-80728,4.2730584541598734e-14,1.0050785394907376,8.413951416451965e-12,8.269160338199888e-12,8.443069814253586e-12,8.63405906553643e-12,1.0261598431212813
-80777,-80.71,-80676,-80712,-80772,9.632426792673676e-15,1.0011519555381663,8.361804317558856e-12,8.494212857061311e-12,8.563362425604565e-12,8.495119350166926e-12,1.0159433332263137
-80718,-80729,-80614,-80835,-80705,2.5410265519454946e-14,1.002997845198333,8.47617666635493e-12,8.461087568547356e-12,8.694309688879656e-12,8.269932553927685e-12,0.9756677897894809
-80766,-80702,-80661,-80814,-80755,2.1259766483894203e-14,1.0025360539605257,8.383010304515505e-12,8.512776590517956e-12,8.598787374269228e-12,8.306812810727413e-12,0.990910485491465
-80.72,-80677,-80643,-80821,-80795,-1.4505488155356141e-13,0.9828788730000314,8.472274141405981e-12,8.520312040592536e-12,8.551298850740891e-12,8.16872428814054e-12,0.9641713844241746
-80717,-80765,-80802,-80681,-80831,-2.1965091081056307e-13,0.9740920524918582,8.478128602875052e-12,8.330028058515445e-12,8.203982723750914e-12,8.383960308528752e-12,0.9888927971304462
-80827,-80694,-80805,-80622,-80.79,7.072431115775283e-14,1.008555959619102,8.266087535038578e-12,8.540828492873119e-12,8.343429342598008e-12,8.71867040313544e-12,1.054751763295324
-80646,-80713,-80791,-80747,-80.65,-7.933698558139841e-15,0.9990793899844598,8.617871220404121e-12,8.483957420368713e-12,8.330925596036923e-12,8.413815302173157e-12,0.9763217721624998
-80.66,-80776,-80.76,-80687,-80664,-7.90816451382357e-15,0.9990793899844598,8.590135215053978e-12,8.361752874711797e-12,8.390645782937055e-12,8.530965059447826e-12,0.993111848169461
-80724,-80805,-80683,-80675,-80812,-1.6978753002435362e-13,0.9799411610955964,8.464474480977e-12,8.265620304513042e-12,8.459868811829635e-12,8.433176469682701e-12,0.9963024271188202
-80645,-80679,-80729,-80729,-80722,-1.5148237383517403e-13,0.9824263447582708,8.619855787057607e-12,8.514765625945875e-12,8.378993815249904e-12,8.341123221791111e-12,0.9676638945996054
-80666,-80784,-80838,-80691,-80709,-8.451541303118072e-14,0.9901477387766021,8.578275698828098e-12,8.327208683978702e-12,8.202919613924251e-12,8.465650470932265e-12,0.9868708780354053
-80773,-80733,-80636,-80728,-80755,3.476069928778835e-14,1.004153254120878,8.369509371711611e-12,8.45564166326774e-12,8.655117814935749e-12,8.482752525459405e-12,1.0135304411188724
-80698,-80687,-80642,-80669,-80612,1.7030258327831418e-13,1.019999596593719,8.515300920209465e-12,8.579471828652772e-12,8.710963521173958e-12,8.700079019542788e-12,1.021699538403251
-80758,-80716,-80802,-80653,-80681,1.5023188005751447e-13,1.017888013015422,8.39846661157916e-12,8.517638958911297e-12,8.388924119184954e-12,8.716665951484908e-12,1.0378877900719448
-80698,-80623,-80746,-80.76,-80775,-1.4964496265137465e-13,0.9824263447582668,8.515300920209465e-12,8.626220824413762e-12,8.346882040657099e-12,8.282366143205435e-12,0.9726451502786938
-80613,-80621,-80766,-80668,-80775,-3.179478420478667e-13,0.9633852661423481,8.683603799605957e-12,8.588135773388439e-12,8.224036383491571e-12,8.335865284825888e-12,0.9599545853536238
-80.75,-80783,-80679,-80624,-80876,-2.4060323667125414e-13,0.9714042517287659,8.413951416451965e-12,8.290109225152295e-12,8.432334601069041e-12,8.481184992219593e-12,1.0079907254558382
-80.59,-80725,-80635,-80761,-80699,-2.163732584488184e-13,0.9752141632264139,8.729713683881095e-12,8.408432373460491e-12,8.53153997761948e-12,8.230387215825717e-12,0.9428015068836273
-80611,-80825,-80707,-80644,-80684,-1.4480836882297701e-13,0.9833316096867416,8.687603667871451e-12,8.233692993473582e-12,8.425268523348266e-12,8.513234534109763e-12,0.9799289723118308
-80789,-80761,-80721,-80.71,-80755,6.553838191345925e-14,1.0078595144150324,8.33873168908594e-12,8.409051755140697e-12,8.503092743726938e-12,8.540958536798237e-12,1.0242515115310618
-80728,-80717,-80724,-80746,-80772,-8.524525664203409e-14,0.989919775080579,8.456682000993563e-12,8.456817288714543e-12,8.421851852655983e-12,8.357770579501262e-12,0.988303755364021
-80749,-80716,-80813,-80702,-80.78,-5.985884111662654e-14,0.992887401325043,8.415889023429117e-12,8.46511627861776e-12,8.262847828012922e-12,8.462567518059513e-12,1.0055464722146936
-80828,-80698,-80658,-80738,-80751,1.4782983841596893e-13,1.017888013015422,8.264184417157943e-12,8.552258379813457e-12,8.668006948740827e-12,8.548104550930268e-12,1.0343554934692472
-80788,-80695,-80608,-80746,-80776,2.3077941753610258e-14,1.0027669229965848,8.340651974086644e-12,8.526954599230707e-12,8.705145895970959e-12,8.439012978297995e-12,1.0117929634897784
-80775,-80765,-80736,-80718,-80804,-5.567554711378658e-14,0.9933447481708251,8.36565595755809e-12,8.371021899439638e-12,8.413280782370778e-12,8.43442000601959e-12,1.0082198035408536
-80689,-80673,-80711,-80656,-80769,-1.5574417620054672e-13,0.9817479430199826,8.532965701951128e-12,8.525524244850447e-12,8.411977577055933e-12,8.481242534461339e-12,0.9939384301664353
-80645,-80731,-80719,-80702,-80.75,-2.0590437060564203e-13,0.9761127824302119,8.619855787057607e-12,8.399366256545114e-12,8.371272993930241e-12,8.35303337094275e-12,0.9690456055523016
-80678,-80778,-80834,-80705,-80809,-2.541870662575411e-13,0.9702865247929224,8.554605763414556e-12,8.296332396047421e-12,8.125681374547042e-12,8.31094663218123e-12,0.971517199275812
-80661,-80677,-80671,-80.79,-80799,-2.6860435262707875e-13,0.968723867382764,8.58815749102728e-12,8.489424672824156e-12,8.434103100602527e-12,8.135358581726023e-12,0.94727636169058
-80609,-80731,-80.68,-80749,-80747,-2.718398024767937e-13,0.9687238673827638,8.691605378568555e-12,8.382882398577325e-12,8.414747227608409e-12,8.212009171571521e-12,0.9448207567983234
-80676,-80717,-80852,-80717,-80.85,-3.361197127374988e-13,0.9607270084891234,8.558546212208228e-12,8.394098674690678e-12,8.050580947520298e-12,8.226038818321927e-12,0.9611490800374485
-80664,-80642,-80735,-80735,-80756,-1.7989191146323073e-13,0.9790390174480518,8.582227050540154e-12,8.580839251668993e-12,8.353116463358521e-12,8.308143485492714e-12,0.9680638180004583
-80668,-80686,-80761,-80684,-80737,-1.3515102605700644e-13,0.98423770877912,8.574326166361788e-12,8.50507434563418e-12,8.325091646633828e-12,8.44143202950572e-12,0.9845009235387581
-80674,-80644,-80591,-80714,-80745,-1.3884456167952291e-13,0.9837845549144196,8.562488476063531e-12,8.587129670307115e-12,8.658281543584414e-12,8.379853688600306e-12,0.9786703610785835
-80553,-80.64,-80594,-80676,-80548,1.0142282825436259e-14,1.0011519555381663,8.804404761646775e-12,8.632321048376061e-12,8.726748163443669e-12,8.566152924327306e-12,0.9729394724834406
-80652,-80706,-80742,-80659,-80.57,1.6403479950816883e-13,1.0190605747492563,8.605973411928206e-12,8.540638294373227e-12,8.511482171431286e-12,8.715139494151951e-12,1.0126849197642693
-80688,-80629,-80714,-80708,-80716,-5.484972723857829e-14,0.9935735005868432,8.534930716135495e-12,8.637958647499152e-12,8.456562246240658e-12,8.454578976132274e-12,0.990585542791658
-80721,-80641,-80708,-80723,-80705,3.1263379104176505e-14,1.0036909309201008,8.470323552770209e-12,8.635614469659747e-12,8.511347961113297e-12,8.48987125698725e-12,1.0023077871931645
-80702,-80716,-80744,-80.63,-80715,-2.542782437294558e-14,0.9970111150161644,8.507461648896982e-12,8.473724032803681e-12,8.412869841211775e-12,8.630608319477246e-12,1.0144751367285012
-80689,-80615,-80671,-80.7,-80.7,-2.1585319927370065e-14,0.9974703613396179,8.532965701951128e-12,8.674209442941958e-12,8.557612616952382e-12,8.49519139207823e-12,0.9955731323443312
-80639,-80627,-80733,-80744,-80684,-8.897748894966114e-14,0.9896918638691026,8.631772787998135e-12,8.633411866389162e-12,8.402462743970961e-12,8.358850636686001e-12,0.9683816803320388
-80655,-80761,-80731,-80.7,-80737,-1.6085552858377417e-13,0.9812959354708252,8.600030668888556e-12,8.352453277516388e-12,8.370414584904637e-12,8.390738735585927e-12,0.9756638154722211
-80.81,-80.71,-80703,-80658,-80703,2.0699528382672146e-13,1.024943675649866,8.298507675144233e-12,8.543553571319822e-12,8.609000600884316e-12,8.749338492402884e-12,1.0543267337823863
-80666,-80.75,-80748,-80605,-80682,-3.1545391158339913e-14,0.996322641954414,8.578275698828098e-12,8.406065068662379e-12,8.40205438102896e-12,8.675955287283902e-12,1.0113868558070649
